@relation stock

@attribute Date date "yyyy-MM-dd"
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric

@data
1964-01-27,6.0538,6.087,5.937,5.9871
1964-01-28,5.9703,5.9703,5.9119,5.9201
1964-01-29,5.9119,5.9119,5.8115,5.8115
1964-01-30,5.8453,5.9119,5.8453,5.8615
1964-01-31,5.8867,6.0036,5.8867,6.0036
1964-02-03,6.0036,6.0538,5.9703,5.9951
1964-02-04,5.9787,5.9787,5.937,5.9787
1964-02-05,5.9787,5.9871,5.937,5.937
1964-02-06,5.937,5.9787,5.9201,5.937
1964-02-07,5.9537,5.9703,5.9537,5.9537
1964-02-10,5.9622,6.012,5.9622,5.9871
1964-02-11,5.9951,6.0373,5.9951,6.0036
1964-02-12,6.0036,6.0538,5.9951,6.0538
1964-02-13,6.0703,6.1374,6.0703,6.1374
1964-02-14,6.1374,6.1707,6.1291,6.1542
1964-02-17,6.1542,6.1958,6.1291,6.1291
1964-02-18,6.1291,6.1621,6.087,6.1374
1964-02-19,6.1374,6.1707,6.1374,6.1374
1964-02-20,6.1374,6.1621,6.1208,6.1542
1964-02-24,6.1707,6.1958,6.1707,6.1707
1964-02-25,6.1875,6.3378,6.1875,6.3211
1964-02-26,6.3295,6.3877,6.3295,6.3794
1964-02-27,6.3794,6.3877,6.2708,6.2792
1964-02-28,6.2792,6.3378,6.2376,6.3042
1964-03-02,6.3042,6.3378,6.2543,6.2543
1964-03-03,6.2543,6.2962,6.2376,6.2543
1964-03-04,6.2543,6.2708,6.1621,6.1875
1964-03-05,6.1875,6.2543,6.1707,6.2376
1964-03-06,6.2628,6.3042,6.2628,6.2962
1964-03-09,6.2962,6.3295,6.2877,6.2962
1964-03-10,6.2962,6.3211,6.2628,6.3042
1964-03-11,6.3295,6.413,6.3295,6.3794
1964-03-12,6.4215,6.4883,6.4215,6.4883
1964-03-13,6.513,6.5633,6.513,6.5216
1964-03-16,6.513,6.513,6.4545,6.4797
1964-03-17,6.4797,6.4883,6.4545,6.4712
1964-03-18,6.4712,6.4883,6.3963,6.4297
1964-03-19,6.4297,6.4297,6.3877,6.3963
1964-03-20,6.3963,6.4045,6.3546,6.3712
1964-03-23,6.3712,6.4378,6.3378,6.4297
1964-03-24,6.4378,6.4964,6.4378,6.4545
1964-03-25,6.463,6.513,6.463,6.5048
1964-03-26,6.5048,6.5298,6.4797,6.5216
1964-03-30,6.5216,6.5715,6.5216,6.5298
1964-03-31,6.5298,6.5883,6.5298,6.5883
1964-04-01,6.5966,6.6215,6.5966,6.5966
1964-04-02,6.605,6.6467,6.605,6.6301
1964-04-03,6.6301,6.6467,6.6133,6.6301
1964-04-06,6.6301,6.6552,6.6133,6.6133
1964-04-07,6.6133,6.6634,6.513,6.5216
1964-04-08,6.5216,6.5298,6.4712,6.4797
1964-04-09,6.4883,6.5298,6.4883,6.4883
1964-04-10,6.5048,6.6301,6.5048,6.6133
1964-04-13,6.6133,6.6467,6.538,6.538
1964-04-14,6.538,6.5715,6.4883,6.4964
1964-04-15,6.4964,6.513,6.4712,6.4712
1964-04-16,6.4712,6.4797,6.4464,6.4545
1964-04-17,6.463,6.5216,6.463,6.4883
1964-04-20,6.4883,6.513,6.4545,6.4545
1964-04-21,6.4545,6.538,6.4545,6.538
1964-04-22,6.538,6.58,6.5216,6.58
1964-04-23,6.58,6.605,6.4712,6.4712
1964-04-24,6.4712,6.5048,6.4215,6.463
1964-04-27,6.463,6.4797,6.4378,6.4378
1964-04-28,6.4378,6.513,6.4378,6.4712
1964-04-29,6.4712,6.5048,6.3877,6.3877
1964-04-30,6.3877,6.4045,6.3211,6.3211
1964-05-01,6.3295,6.4215,6.3295,6.4215
1964-05-04,6.4378,6.4964,6.4378,6.4712
1964-05-05,6.4712,6.4964,6.4545,6.4797
1964-05-06,6.4797,6.5298,6.4712,6.4712
1964-05-07,6.4712,6.5216,6.463,6.463
1964-05-08,6.463,6.4964,6.463,6.4797
1964-05-11,6.4797,6.5048,6.4712,6.4712
1964-05-12,6.4797,6.5048,6.4797,6.5048
1964-05-13,6.5048,6.5465,6.5048,6.513
1964-05-14,6.5048,6.5048,6.463,6.4797
1964-05-15,6.4797,6.5298,6.4712,6.513
1964-05-18,6.5883,6.5883,6.4883,6.5549
1964-05-19,6.5549,6.6383,6.5549,6.6215
1964-05-20,6.6383,6.7222,6.6383,6.7222
1964-05-21,6.7302,6.7886,6.7302,6.7719
1964-05-22,6.7886,6.847,6.7886,6.8055
1964-05-25,6.8055,6.8138,6.6884,6.697
1964-05-26,6.697,6.7222,6.6467,6.68
1964-05-27,6.68,6.68,6.5966,6.605
1964-05-28,6.605,6.6467,6.605,6.6467
1964-06-01,6.6467,6.68,6.5549,6.5549
1964-06-02,6.5633,6.6215,6.5633,6.5883
1964-06-03,6.5883,6.605,6.513,6.513
1964-06-04,6.513,6.5298,6.3963,6.3963
1964-06-05,6.3963,6.4712,6.3877,6.4297
1964-06-08,6.4297,6.4712,6.3877,6.3877
1964-06-09,6.3963,6.513,6.3963,6.513
1964-06-10,6.513,6.5549,6.4712,6.4712
1964-06-11,6.4712,6.5298,6.463,6.4964
1964-06-12,6.513,6.5549,6.513,6.5465
1964-06-15,6.5633,6.605,6.5633,6.5966
1964-06-16,6.6215,6.6467,6.6215,6.6383
1964-06-17,6.6467,6.6884,6.6467,6.68
1964-06-18,6.68,6.6884,6.6133,6.6133
1964-06-19,6.6133,6.6467,6.605,6.6467
1964-06-22,6.6467,6.6634,6.6301,6.6634
1964-06-23,6.6634,6.6634,6.6133,6.6301
1964-06-24,6.6301,6.6717,6.6133,6.6717
1964-06-25,6.6717,6.697,6.6634,6.6634
1964-06-26,6.6634,6.68,6.6215,6.6215
1964-06-29,6.6215,6.6467,6.6133,6.6133
1964-06-30,6.6133,6.6383,6.605,6.605
1964-07-01,6.6301,6.68,6.6301,6.6634
1964-07-02,6.68,6.7222,6.68,6.7051
1964-07-06,6.7051,6.7802,6.7051,6.7638
1964-07-07,6.7802,6.8138,6.7802,6.8055
1964-07-08,6.8055,6.8138,6.7719,6.7719
1964-07-09,6.7719,6.8055,6.7552,6.7552
1964-07-10,6.7552,6.7802,6.6884,6.6884
1964-07-13,6.6884,6.6884,6.6467,6.6717
1964-07-14,6.6717,6.7051,6.5216,6.538
1964-07-15,6.5465,6.6133,6.5465,6.605
1964-07-16,6.6133,6.6467,6.6133,6.6383
1964-07-17,6.6383,6.6552,6.6301,6.6383
1964-07-20,6.6383,6.6383,6.5633,6.5633
1964-07-21,6.5633,6.605,6.5298,6.5465
1964-07-22,6.5465,6.5633,6.513,6.5298
1964-07-23,6.5298,6.5298,6.4964,6.513
1964-07-24,6.4883,6.4883,6.4215,6.4215
1964-07-27,6.4215,6.4378,6.3877,6.3963
1964-07-28,6.3963,6.4045,6.3712,6.3794
1964-07-29,6.3877,6.4378,6.3877,6.4378
1964-07-30,6.4378,6.4464,6.3963,6.3963
1964-07-31,6.3963,6.413,6.3877,6.4045
1964-08-03,6.4045,6.4045,6.3712,6.3712
1964-08-04,6.3211,6.3211,6.1542,6.1542
1964-08-05,6.1542,6.2543,6.1208,6.246
1964-08-06,6.246,6.2628,6.1542,6.1621
1964-08-07,6.2128,6.246,6.2128,6.2209
1964-08-10,6.2209,6.2291,6.2128,6.2209
1964-08-11,6.2209,6.2376,6.1707,6.1707
1964-08-12,6.1707,6.2376,6.1621,6.2128
1964-08-13,6.2209,6.2708,6.2209,6.2708
1964-08-14,6.2708,6.2792,6.1958,6.1958
1964-08-17,6.2041,6.2376,6.2041,6.2041
1964-08-18,6.2041,6.2041,6.1958,6.2041
1964-08-19,6.2041,6.2041,6.1374,6.1457
1964-08-20,6.1374,6.1374,5.9703,6.012
1964-08-21,6.0208,6.0956,6.0208,6.079
1964-08-24,6.079,6.0956,6.0287,6.0287
1964-08-25,6.0287,6.0287,5.9119,5.937
1964-08-26,5.937,5.9703,5.8952,5.9285
1964-08-27,5.937,5.9703,5.937,5.9537
1964-08-28,5.9951,6.0624,5.9951,6.0624
1964-08-31,6.0624,6.1208,6.0454,6.104
1964-09-01,6.104,6.1291,6.079,6.1125
1964-09-02,6.1125,6.1457,6.0956,6.1208
1964-09-03,6.1208,6.1621,6.1208,6.1542
1964-09-04,6.1542,6.1793,6.1374,6.1542
1964-09-08,6.1542,6.1793,6.0956,6.0956
1964-09-09,6.0956,6.1208,6.0287,6.0287
1964-09-10,5.9537,5.9537,5.8867,5.9037
1964-09-11,5.9037,5.9454,5.8867,5.8952
1964-09-14,5.8952,5.9119,5.7116,5.7116
1964-09-15,5.7283,5.8115,5.7283,5.7698
1964-09-16,5.7866,5.9119,5.7866,5.9119
1964-09-17,5.9454,6.0373,5.9454,6.012
1964-09-18,6.012,6.0373,5.8615,5.8952
1964-09-21,5.9119,5.9871,5.9119,5.9119
1964-09-22,5.9119,5.9622,5.8952,5.8952
1964-09-23,5.8952,5.9537,5.8952,5.9537
1964-09-24,5.9537,5.9951,5.9537,5.9871
1964-09-25,6.012,6.1208,6.012,6.079
1964-09-28,6.079,6.079,6.0287,6.0287
1964-09-29,6.0373,6.0703,6.0373,6.0624
1964-09-30,6.0624,6.0703,6.0373,6.0454
1964-10-01,6.0454,6.0454,6.0208,6.0208
1964-10-02,6.012,6.012,5.9201,5.9951
1964-10-05,5.9951,6.0036,5.9537,5.9622
1964-10-06,5.9119,5.9119,5.8784,5.8867
1964-10-07,5.8867,5.9119,5.8705,5.8952
1964-10-08,5.8952,5.937,5.8867,5.937
1964-10-09,5.9454,5.9787,5.9454,5.9703
1964-10-12,5.9622,5.9622,5.9285,5.9285
1964-10-13,5.9119,5.9119,5.8369,5.8369
1964-10-14,5.8369,5.8784,5.8201,5.8453
1964-10-15,5.8453,5.8952,5.8201,5.8952
1964-10-16,5.9037,5.9703,5.9037,5.9703
1964-10-19,5.9703,5.9703,5.9119,5.9285
1964-10-20,5.8952,5.8952,5.8535,5.8784
1964-10-21,5.8784,5.8952,5.8705,5.8784
1964-10-22,5.8784,5.8867,5.8615,5.8615
1964-10-23,5.8615,5.8705,5.8369,5.8369
1964-10-26,5.8369,5.8453,5.7533,5.7533
1964-10-27,5.7533,5.7949,5.7533,5.7698
1964-10-28,5.7698,5.8036,5.7616,5.8036
1964-10-29,5.8036,5.8282,5.7949,5.8282
1964-10-30,5.8282,5.8615,5.8115,5.8201
1964-11-02,5.8115,5.8115,5.7782,5.7782
1964-11-04,5.7782,5.8115,5.7782,5.7782
1964-11-05,5.7782,5.8115,5.7782,5.8036
1964-11-06,5.8036,5.8282,5.7949,5.7949
1964-11-09,5.7949,5.8282,5.7949,5.8036
1964-11-10,5.8036,5.8201,5.7949,5.8036
1964-11-11,5.8036,5.8115,5.7949,5.8036
1964-11-12,5.8036,5.8282,5.8036,5.8115
1964-11-13,5.8115,5.9037,5.8115,5.9037
1964-11-16,5.9454,5.9871,5.9454,5.9871
1964-11-17,5.9871,6.0208,5.9537,5.9703
1964-11-18,5.9454,5.9454,5.8369,5.8369
1964-11-19,5.8369,5.8369,5.7949,5.8369
1964-11-20,5.8369,5.9285,5.8369,5.8952
1964-11-23,5.8952,5.9037,5.8453,5.8615
1964-11-24,5.8453,5.8453,5.8036,5.8036
1964-11-25,5.8036,5.8369,5.7782,5.7782
1964-11-27,5.7782,5.7949,5.7283,5.7698
1964-11-30,5.7698,5.8201,5.7116,5.7116
1964-12-01,5.7031,5.7031,5.6365,5.6449
1964-12-02,5.6449,5.6699,5.6449,5.6528
1964-12-03,5.6528,5.7453,5.6528,5.7116
1964-12-04,5.7453,5.7949,5.7453,5.7782
1964-12-07,5.7782,5.7949,5.7616,5.7698
1964-12-08,5.7698,5.7698,5.6528,5.6528
1964-12-09,5.6528,5.7197,5.6365,5.6449
1964-12-10,5.6528,5.7116,5.6528,5.6699
1964-12-11,5.6945,5.7533,5.6945,5.7283
1964-12-14,5.7283,5.7367,5.6945,5.6945
1964-12-15,5.6945,5.7197,5.6528,5.6867
1964-12-16,5.6867,5.7197,5.6781,5.6945
1964-12-17,5.6945,5.7453,5.6867,5.7197
1964-12-18,5.7367,5.7533,5.7367,5.7533
1964-12-21,5.7533,5.7698,5.7533,5.7533
1964-12-22,5.7533,5.7698,5.7367,5.7367
1964-12-23,5.7367,5.7367,5.6945,5.6945
1964-12-24,5.7031,5.7283,5.7031,5.7283
1964-12-28,5.7283,5.7367,5.6945,5.7197
1964-12-29,5.7197,5.7197,5.6781,5.6867
1964-12-30,5.6867,5.7116,5.6781,5.6945
1964-12-31,5.6945,5.7283,5.6699,5.6699
1965-01-04,5.6699,5.6867,5.6113,5.6113
1965-01-05,5.6113,5.6279,5.5946,5.6028
1965-01-06,5.6279,5.7031,5.6279,5.6614
1965-01-07,5.6867,5.7866,5.6867,5.7866
1965-01-08,5.7949,5.8867,5.7949,5.8867
1965-01-11,5.8867,5.8952,5.8369,5.8535
1965-01-12,5.8535,5.8705,5.8369,5.8615
1965-01-13,5.8615,5.8952,5.8615,5.8784
1965-01-14,5.8867,5.937,5.8867,5.9285
1965-01-15,5.9454,6.0287,5.9454,6.0208
1965-01-18,6.0538,6.0956,6.0538,6.0956
1965-01-19,6.0956,6.1542,6.0538,6.1542
1965-01-20,6.1542,6.1621,6.1374,6.1457
1965-01-21,6.1374,6.1374,6.0956,6.1374
1965-01-22,6.1542,6.1875,6.1542,6.1875
1965-01-25,6.1793,6.1793,6.1457,6.1707
1965-01-26,6.1707,6.2128,6.1208,6.1374
1965-01-27,6.1542,6.2128,6.1542,6.2128
1965-01-28,6.2128,6.2209,6.1958,6.2209
1965-01-29,6.2209,6.2376,6.2041,6.2128
1965-02-01,6.2041,6.2041,6.1621,6.1707
1965-02-02,6.1707,6.1958,6.1374,6.1621
1965-02-03,6.1542,6.1542,6.1291,6.1291
1965-02-04,6.1457,6.2209,6.1457,6.2209
1965-02-05,6.1958,6.1958,6.1542,6.1707
1965-02-08,6.1208,6.1208,6.079,6.1125
1965-02-09,6.1125,6.1875,6.0956,6.1875
1965-02-10,6.1875,6.2041,6.0538,6.087
1965-02-11,6.087,6.1374,6.079,6.0956
1965-02-12,6.0956,6.1208,6.079,6.1125
1965-02-15,6.104,6.104,5.9871,5.9951
1965-02-16,5.9951,6.0454,5.9454,5.9537
1965-02-17,5.9537,5.9951,5.8867,5.9951
1965-02-18,5.9951,6.1457,5.9951,6.1457
1965-02-19,6.1621,6.2209,6.1621,6.2041
1965-02-23,6.2041,6.2291,6.2041,6.2041
1965-02-24,6.2128,6.246,6.2128,6.2291
1965-02-25,6.2291,6.2962,6.2209,6.2962
1965-02-26,6.3042,6.3295,6.3042,6.3127
1965-03-01,6.3127,6.3461,6.3042,6.3042
1965-03-02,6.3042,6.3211,6.2792,6.3211
1965-03-03,6.3127,6.3127,6.246,6.2792
1965-03-04,6.2792,6.2792,6.2128,6.2209
1965-03-05,6.2209,6.2792,6.2041,6.2628
1965-03-08,6.2792,6.3127,6.2792,6.2962
1965-03-09,6.3042,6.3794,6.3042,6.3794
1965-03-10,6.3712,6.3712,6.3295,6.3295
1965-03-11,6.3546,6.413,6.3546,6.3627
1965-03-12,6.3794,6.4545,6.3794,6.4378
1965-03-15,6.4378,6.5048,6.4215,6.4712
1965-03-16,6.4545,6.4545,6.4045,6.4297
1965-03-17,6.4297,6.4464,6.3963,6.413
1965-03-18,6.4215,6.4712,6.4215,6.4378
1965-03-19,6.4215,6.4215,6.4045,6.413
1965-03-22,6.413,6.4215,6.3712,6.4215
1965-03-23,6.413,6.413,6.3877,6.3877
1965-03-24,6.3877,6.4045,6.3627,6.3627
1965-03-25,6.3627,6.3627,6.2877,6.3211
1965-03-26,6.2962,6.2962,6.2209,6.2209
1965-03-29,6.246,6.3042,6.246,6.3042
1965-03-30,6.3042,6.3127,6.2708,6.3042
1965-03-31,6.3042,6.3211,6.2877,6.2962
1965-04-01,6.3042,6.3295,6.3042,6.3127
1965-04-02,6.3211,6.3461,6.3211,6.3378
1965-04-05,6.3378,6.3712,6.3378,6.3627
1965-04-06,6.3461,6.3461,6.3211,6.3211
1965-04-07,6.3211,6.3546,6.3211,6.3211
1965-04-08,6.3295,6.3546,6.3295,6.3461
1965-04-09,6.3963,6.513,6.3963,6.513
1965-04-12,6.5048,6.5048,6.463,6.5048
1965-04-13,6.5048,6.5633,6.4883,6.538
1965-04-14,6.538,6.58,6.4883,6.5465
1965-04-15,6.5465,6.5633,6.4883,6.538
1965-04-19,6.5715,6.6383,6.5715,6.6383
1965-04-20,6.6383,6.6467,6.5966,6.6301
1965-04-21,6.6215,6.6215,6.58,6.605
1965-04-22,6.6301,6.6552,6.6301,6.6467
1965-04-23,6.6467,6.6634,6.6383,6.6552
1965-04-26,6.6467,6.6467,6.605,6.6383
1965-04-27,6.6383,6.6467,6.6301,6.6383
1965-04-28,6.6383,6.6383,6.605,6.6383
1965-04-29,6.6467,6.6717,6.6467,6.6467
1965-04-30,6.6467,6.7222,6.6467,6.7222
1965-05-03,6.7051,6.7051,6.6717,6.697
1965-05-04,6.697,6.7222,6.6467,6.7134
1965-05-05,6.7134,6.7719,6.7051,6.7222
1965-05-06,6.7384,6.7886,6.7384,6.7886
1965-05-07,6.7886,6.8138,6.7222,6.7222
1965-05-10,6.7222,6.7471,6.6215,6.6383
1965-05-11,6.6383,6.68,6.5966,6.6467
1965-05-12,6.6467,6.7222,6.6467,6.7222
1965-05-13,6.7222,6.7222,6.697,6.7051
1965-05-14,6.68,6.68,6.6552,6.6717
1965-05-17,6.6717,6.6884,6.538,6.5715
1965-05-18,6.5715,6.605,6.5549,6.5966
1965-05-19,6.6215,6.6383,6.6215,6.6215
1965-05-20,6.6215,6.6301,6.5549,6.5549
1965-05-21,6.5465,6.5465,6.4964,6.4964
1965-05-24,6.4464,6.4464,6.3712,6.3712
1965-05-25,6.4045,6.538,6.4045,6.5298
1965-05-26,6.5216,6.5216,6.4464,6.4712
1965-05-27,6.4712,6.4883,6.4378,6.463
1965-05-28,6.4883,6.6215,6.4883,6.6215
1965-06-01,6.5966,6.5966,6.4883,6.4883
1965-06-02,6.4883,6.58,6.4464,6.58
1965-06-03,6.58,6.6133,6.4964,6.5298
1965-06-04,6.5298,6.5966,6.5298,6.5715
1965-06-07,6.5715,6.5966,6.513,6.5633
1965-06-08,6.5633,6.5883,6.4883,6.4883
1965-06-09,6.4883,6.513,6.3546,6.3546
1965-06-10,6.3546,6.4045,6.2792,6.2792
1965-06-11,6.2877,6.3877,6.2877,6.3042
1965-06-14,6.3042,6.3794,6.2041,6.2628
1965-06-15,6.2628,6.3877,6.2041,6.3461
1965-06-16,6.3461,6.413,6.3295,6.3295
1965-06-17,6.3295,6.4215,6.3211,6.413
1965-06-18,6.413,6.4378,6.3794,6.4045
1965-06-21,6.3877,6.3877,6.3295,6.3794
1965-06-22,6.3794,6.3963,6.3546,6.3546
1965-06-23,6.3546,6.4297,6.3378,6.3378
1965-06-24,6.3378,6.3712,6.2877,6.3127
1965-06-25,6.2877,6.2877,6.1875,6.1875
1965-06-28,6.1875,6.2209,6.1125,6.1291
1965-06-29,6.1291,6.2376,6.0624,6.2376
1965-06-30,6.2628,6.3461,6.2628,6.3461
1965-07-01,6.3461,6.3877,6.3042,6.3877
1965-07-02,6.3877,6.4464,6.3295,6.4378
1965-07-06,6.413,6.413,6.3627,6.3794
1965-07-07,6.3712,6.3712,6.3295,6.3461
1965-07-08,6.3461,6.4712,6.3211,6.4712
1965-07-09,6.4712,6.513,6.4464,6.5048
1965-07-12,6.5048,6.5048,6.4712,6.4712
1965-07-13,6.463,6.463,6.413,6.4545
1965-07-14,6.4545,6.5298,6.4464,6.513
1965-07-15,6.5298,6.5465,6.5298,6.538
1965-07-16,6.538,6.5715,6.5298,6.5715
1965-07-19,6.5715,6.58,6.5549,6.5715
1965-07-20,6.5633,6.5633,6.4545,6.4545
1965-07-21,6.4545,6.4883,6.413,6.413
1965-07-22,6.413,6.4464,6.3877,6.3877
1965-07-23,6.3877,6.4545,6.3794,6.4545
1965-07-26,6.4545,6.463,6.3963,6.4545
1965-07-27,6.4545,6.4797,6.4045,6.4297
1965-07-28,6.4297,6.5298,6.3963,6.5298
1965-07-29,6.5298,6.5966,6.5298,6.5883
1965-07-30,6.5883,6.6383,6.5883,6.6383
1965-08-02,6.6383,6.6383,6.5966,6.5966
1965-08-03,6.5966,6.6467,6.5715,6.6467
1965-08-04,6.6467,6.7222,6.6467,6.7134
1965-08-05,6.7134,6.7222,6.6717,6.6717
1965-08-06,6.6717,6.697,6.6215,6.697
1965-08-09,6.697,6.7222,6.68,6.7051
1965-08-10,6.7051,6.7302,6.6717,6.6884
1965-08-11,6.6884,6.7222,6.6884,6.7051
1965-08-12,6.7051,6.7886,6.6884,6.7802
1965-08-13,6.7802,6.8301,6.7638,6.8221
1965-08-16,6.8221,6.8555,6.8221,6.8221
1965-08-17,6.8138,6.8138,6.7719,6.797
1965-08-18,6.8055,6.847,6.8055,6.8301
1965-08-19,6.8301,6.847,6.7886,6.7886
1965-08-20,6.7886,6.847,6.7552,6.8138
1965-08-23,6.8138,6.8722,6.8055,6.8555
1965-08-24,6.8722,6.9725,6.8722,6.9555
1965-08-25,6.9555,6.9807,6.914,6.914
1965-08-26,6.914,6.9644,6.914,6.914
1965-08-27,6.9304,6.9555,6.9304,6.9304
1965-08-30,6.9304,6.939,6.8971,6.9304
1965-08-31,6.9304,6.9473,6.914,6.914
1965-09-01,6.914,6.9304,6.9055,6.9304
1965-09-02,6.9304,6.9555,6.9304,6.9555
1965-09-03,6.9725,6.9975,6.9725,6.9807
1965-09-07,6.9807,6.9975,6.9555,6.9725
1965-09-08,6.9725,6.9807,6.8971,6.9555
1965-09-09,6.9555,6.9888,6.9555,6.9888
1965-09-10,6.9888,7.0139,6.9725,6.9807
1965-09-13,7.0139,7.0808,7.0139,7.0808
1965-09-14,7.0808,7.131,7.0557,7.0557
1965-09-15,7.0557,7.1059,7.0477,7.0557
1965-09-16,7.0891,7.1143,7.0891,7.0976
1965-09-17,7.0976,7.131,7.0392,7.131
1965-09-20,7.1059,7.1059,7.0392,7.0976
1965-09-21,7.0976,7.131,7.0976,7.131
1965-09-22,7.131,7.1644,7.1143,7.156
1965-09-23,7.156,7.1644,7.1394,7.1394
1965-09-24,7.0976,7.0976,7.0557,7.0976
1965-09-27,7.1143,7.1479,7.1143,7.1394
1965-09-28,7.1394,7.1644,7.0976,7.1059
1965-09-29,7.1059,7.156,7.0557,7.0891
1965-09-30,7.0891,7.0976,7.0642,7.0976
1965-10-01,7.0727,7.0727,6.9725,7.0226
1965-10-04,7.0226,7.0557,7.0139,7.0557
1965-10-05,7.0642,7.1059,7.0642,7.0891
1965-10-06,7.0891,7.1143,7.0808,7.1143
1965-10-07,7.1143,7.1225,7.0808,7.0808
1965-10-08,7.1225,7.1479,7.1225,7.1394
1965-10-11,7.156,7.2062,7.156,7.1893
1965-10-12,7.1893,7.1978,7.0976,7.131
1965-10-13,7.131,7.1727,7.1059,7.1479
1965-10-14,7.1479,7.1644,7.1394,7.1394
1965-10-15,7.1394,7.1727,7.1394,7.1727
1965-10-18,7.1727,7.2312,7.1644,7.2144
1965-10-19,7.2144,7.2481,7.2144,7.2312
1965-10-20,7.2312,7.3064,7.2144,7.3064
1965-10-21,7.3064,7.3398,7.298,7.3064
1965-10-22,7.3148,7.3811,7.3148,7.3316
1965-10-25,7.323,7.323,7.298,7.3064
1965-10-26,7.3064,7.3316,7.2481,7.2563
1965-10-27,7.2813,7.3649,7.2813,7.3483
1965-10-28,7.3483,7.3811,7.3398,7.3649
1965-10-29,7.3649,7.3811,7.3398,7.3811
1965-11-01,7.3811,7.3811,7.3483,7.3811
1965-11-03,7.3899,7.4066,7.3899,7.4066
1965-11-04,7.4151,7.4569,7.4151,7.4484
1965-11-05,7.4484,7.4651,7.4232,7.4318
1965-11-08,7.4318,7.4651,7.4066,7.4651
1965-11-09,7.4397,7.4397,7.3811,7.3811
1965-11-10,7.3811,7.4066,7.3649,7.3899
1965-11-11,7.3899,7.4066,7.3811,7.4066
1965-11-12,7.4066,7.4651,7.3983,7.4569
1965-11-15,7.4651,7.4984,7.4651,7.4651
1965-11-16,7.4651,7.5234,7.4651,7.5234
1965-11-17,7.5402,7.607,7.5402,7.5651
1965-11-18,7.5485,7.5485,7.5155,7.5155
1965-11-19,7.5155,7.5485,7.4984,7.5155
1965-11-22,7.5155,7.6738,7.49,7.49
1965-11-23,7.49,7.49,7.4232,7.4232
1965-11-24,7.4232,7.4651,7.3983,7.4232
1965-11-26,7.4232,7.4397,7.4151,7.4232
1965-11-29,7.4066,7.4066,7.3148,7.3148
1965-11-30,7.3148,7.323,7.2312,7.273
1965-12-01,7.273,7.3148,7.1479,7.1479
1965-12-02,7.0727,7.0727,6.9473,6.9473
1965-12-03,6.9473,7.0139,6.847,7.0139
1965-12-06,7.0139,7.0477,6.8971,6.9555
1965-12-07,6.9807,7.0808,6.9807,7.0477
1965-12-08,7.0727,7.1394,7.0727,7.0891
1965-12-09,7.1059,7.1479,7.1059,7.1479
1965-12-10,7.1727,7.1813,7.1727,7.1727
1965-12-13,7.1727,7.1893,7.131,7.156
1965-12-14,7.156,7.156,7.0139,7.0139
1965-12-15,6.939,6.939,6.8555,6.8555
1965-12-16,6.8971,6.9555,6.8971,6.914
1965-12-17,6.914,6.9224,6.889,6.9055
1965-12-20,6.9055,6.9555,6.8971,6.9555
1965-12-21,6.9555,7.0308,6.9473,7.0226
1965-12-22,7.0226,7.1143,6.9888,7.0058
1965-12-23,6.9725,6.9725,6.914,6.914
1965-12-27,6.9304,6.9888,6.9304,6.9304
1965-12-28,6.9304,6.9555,6.889,6.9555
1965-12-29,6.9473,6.9473,6.8971,6.8971
1965-12-30,6.8971,6.9304,6.8971,6.9304
1965-12-31,6.9304,6.9304,6.889,6.914
1966-01-03,6.889,6.889,6.8221,6.8387
1966-01-04,6.8387,6.889,6.8138,6.8138
1966-01-05,6.8301,6.8971,6.8301,6.8641
1966-01-06,6.8641,6.914,6.8641,6.8971
1966-01-07,6.8971,6.9304,6.8641,6.8971
1966-01-10,6.8971,6.914,6.8722,6.8722
1966-01-11,6.889,6.914,6.889,6.8971
1966-01-12,6.889,6.889,6.847,6.8641
1966-01-13,6.889,6.914,6.889,6.9055
1966-01-14,6.9055,6.9304,6.8722,6.8722
1966-01-17,6.8722,6.889,6.8055,6.8221
1966-01-18,6.7886,6.7886,6.6634,6.697
1966-01-19,6.6884,6.6884,6.538,6.6301
1966-01-20,6.6301,6.7302,6.605,6.697
1966-01-21,6.7222,6.8221,6.7222,6.8055
1966-01-24,6.8138,6.8555,6.8138,6.847
1966-01-25,6.847,7.1143,6.8301,7.0477
1966-01-26,7.0477,7.0808,6.9975,7.0139
1966-01-27,7.0139,7.0392,6.8971,6.9644
1966-01-28,6.9555,6.9555,6.847,6.889
1966-01-31,6.889,6.8971,6.847,6.8722
1966-02-01,6.8722,6.889,6.8138,6.8138
1966-02-02,6.8138,6.8221,6.7638,6.7886
1966-02-03,6.8301,6.8722,6.8301,6.8722
1966-02-04,6.8722,6.8971,6.8722,6.889
1966-02-07,6.889,6.9725,6.889,6.9555
1966-02-08,6.9555,7.0477,6.9555,7.0392
1966-02-09,7.0808,7.1143,7.0808,7.0976
1966-02-10,7.0976,7.1727,7.0976,7.1644
1966-02-11,7.1727,7.273,7.1727,7.273
1966-02-14,7.2647,7.2647,7.1978,7.1978
1966-02-15,7.1978,7.1978,7.0808,7.1143
1966-02-16,7.1143,7.1978,7.0976,7.1813
1966-02-17,7.1813,7.1813,7.1225,7.1225
1966-02-18,7.1225,7.131,7.0642,7.0976
1966-02-21,7.0976,7.1225,7.0226,7.0642
1966-02-23,7.0642,7.0642,6.9975,7.0226
